name,productId,pp,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,class
prod_10,10.0,0.591884844593,0.454284800583,-0.343975010622,0.608019107559,-2.63569900476,1.0638401698,1.51970373682,1.95757116685,0.608019107559,-0.343975010622,-0.364793757004,0.673030987935,-2.32133213781,0.938911845503,-1.47143621288,0.0671378360957,2.0
prod_11,11.0,0.91413447133,1.80503489219,1.21560574381,2.2441539747,-1.6458617445,0.0216135044405,-0.375392885165,0.019088920974,2.2441539747,1.21560574381,-2.1485829061,0.139759379784,-1.99820475247,-1.8333102977,0.0911412201509,0.168213798094,3.0
prod_12,12.0,0.322989614596,-1.11252924589,-1.90930196272,-0.408710235727,-3.38579102542,-0.822163701933,2.06375438383,-0.956132376713,-0.408710235727,-1.90930196272,2.80972568546,-1.38118272404,-3.41349798165,4.06695952768,-0.765170225753,-1.01647942898,1.0
prod_13,13.0,0.986783516179,-0.794130717102,0.303413005726,1.16202311097,-0.438631439876,0.080583439837,0.0176273309305,0.410145271052,1.16202311097,0.303413005726,-2.11477829708,0.510492113276,-0.606363075956,-2.20061966787,-0.20333255834,-1.08684404022,3.0
prod_14,14.0,0.919266540585,0.313971459532,-0.838249842683,1.22015207261,-1.66667481668,1.66694574405,1.24945043236,-1.47778869237,1.22015207261,-0.838249842683,-0.580335511131,-0.107173640416,-2.34019879685,-0.735789278916,0.353966296664,1.212384882,3.0
prod_15,15.0,0.668657797437,0.220156961362,-2.70265304724,0.338801329218,-2.4268643551,0.152508463501,0.951860401224,0.41615531624,0.338801329218,-2.70265304724,-1.49846420894,-0.968521853382,-2.5387765652,-1.06227753062,0.254900202233,-0.243117682543,2.0
prod_16,16.0,0.663399443183,-0.378318985607,-0.0753979914986,0.96203567952,-2.35497816809,0.116341669817,-0.457014577335,-0.83739597013,0.96203567952,-0.0753979914986,-0.0334246818075,0.644477058933,-2.43216629119,0.814075391958,-0.790031750809,-0.397391525332,2.0
prod_17,17.0,0.441396735844,1.50586480644,-0.41734858236,-0.855350969261,1.98537387522,1.32234815458,0.520491968681,0.359447967102,-0.855350969261,-0.41734858236,1.93765148337,1.25424594868,1.37552809417,0.595814725336,-1.19944708241,-0.375827338811,1.0
prod_18,18.0,0.675335119241,1.54749060905,2.74391100186,-1.04219393202,-0.434430711655,0.127026756274,0.512857734244,-1.30932475612,-1.04219393202,2.74391100186,1.27661557225,2.23567850222,1.32197892721,3.63687982866,-0.0187222467913,0.858558936056,2.0
prod_19,19.0,0.677775439843,1.51400952148,2.96818616311,-2.97489344307,0.261207851217,-1.34100631443,-0.24440060394,1.31165430977,-2.97489344307,2.96818616311,2.68574322721,-0.677915889235,3.17185925103,6.05062491095,-2.45658122946,0.347215572016,2.0
prod_20,20.0,0.114006865137,-0.0811278205154,2.13259439657,-1.93423148182,1.2806377385,0.585903987248,-0.607409888979,1.56748190549,-1.93423148182,2.13259439657,-0.227087071358,1.37711130697,3.42790973762,1.68305423976,0.713752409595,-0.648780857371,0.0
prod_21,21.0,0.308933304897,-0.78755501759,0.45312635576,-1.72556288055,-0.952256131967,1.67443335751,-0.792164857035,-0.275073345985,-1.72556288055,0.45312635576,0.868933943239,0.168895313608,0.806806074113,3.13719495219,0.953580252214,-1.47914074417,1.0
prod_22,22.0,0.677876556171,-0.664519085782,-0.27177296824,-1.17064404679,0.338519551785,0.337455099066,0.757318634725,0.831320139329,-1.17064404679,-0.27177296824,-0.884478600487,-0.235504479206,1.39000597099,-0.0394105664415,-0.326837222111,-0.998327495076,2.0
prod_23,23.0,0.938612633188,-0.447456793881,-2.20036015509,-0.437183526973,-1.98280902103,-0.444934461412,-0.186871218092,0.541568895225,-0.437183526973,-2.20036015509,-1.26465149829,0.00555611516915,-1.43578824525,-0.262741783875,-0.247500700585,0.403001298309,3.0
prod_24,24.0,0.149984857719,1.7105683625,-2.89600310969,-4.07363286673,1.27904320069,-0.983824939952,-2.99388687006,-1.47382572286,-4.07363286673,-2.89600310969,-4.12919187533,2.57529907364,4.44632789903,-2.02526549026,0.366617631933,-0.872263370023,0.0
prod_25,25.0,0.637749618093,-0.310645255439,-1.30091654123,-0.864339867655,0.97873323691,1.17916756437,-0.168658721521,-0.454335751369,-0.864339867655,-1.30091654123,-0.997400436837,-0.0479116358002,1.18523838774,-1.39419605767,-0.305958162125,0.962844214879,2.0
prod_26,26.0,0.635187577491,0.234088053112,-1.27310950869,-0.111684887507,-0.102840180506,0.444700944495,-0.814944060041,0.861209160882,-0.111684887507,-1.27310950869,-0.378899738109,0.294779839031,-0.355133599057,-0.769916482674,0.697507236394,-0.503397177209,2.0
prod_27,27.0,0.253699211384,-0.469490868317,2.19329271697,-2.78030921974,-3.52750745723,1.14741446074,0.7829559959,-0.388778295226,-2.78030921974,2.19329271697,1.89940592973,1.08953959894,0.393907093,7.65514509105,-1.11368309851,-1.61040033256,1.0
prod_28,28.0,0.558056965495,-0.237246914877,3.12738416461,-1.65490658353,-1.04380748717,-0.414926026415,0.194250050982,-2.94842425118,-1.65490658353,3.12738416461,2.26358690964,0.701366968367,1.32507401325,5.59242941838,1.18488417787,-0.761234839766,2.0
prod_29,29.0,0.876820583202,-2.74923091171,2.36317950636,-1.52860067302,-0.245569804617,-0.0555772965293,1.96624288192,-1.33353861548,-1.52860067302,2.36317950636,-0.776784217747,0.0428098572679,2.29577063241,2.13465269508,-0.940443066816,0.00255423796167,3.0
prod_30,30.0,0.554901072729,-0.921173467213,-0.108707067158,-1.06178206108,-2.11344474135,-1.98284622324,0.357037766484,-0.620705525448,-1.06178206108,-0.108707067158,1.96253646918,0.0965781055459,-1.06710948363,3.96833315041,-0.0983177393911,-1.13532200131,2.0
prod_31,31.0,0.0857914103694,0.254546965106,-2.72913839425,-4.1017434657,0.516211484006,-2.18038155696,0.25842387427,2.49429411147,-4.1017434657,-2.72913839425,-2.86089956193,0.967768252975,3.67474088491,-0.366142182385,0.540930182796,-0.1139861679,0.0
prod_32,32.0,0.686559554182,0.00881378914602,0.244065143788,-0.767799314939,-1.70956132362,0.937434473137,-1.07644869334,-1.29643535835,-0.767799314939,0.244065143788,1.1059841294,-0.712285039224,-0.6818934852,2.92332009891,0.807240498944,0.438475873695,2.0
prod_33,33.0,0.548141823729,1.44919527184,0.193982979722,-1.90626921038,-1.48563688867,1.00948197394,0.383241905898,-0.0915681958105,-1.90626921038,0.193982979722,1.23976324709,0.19384531917,0.40665120838,3.8462299064,-1.72998563804,-0.402840482477,2.0
prod_34,34.0,0.14095442268,0.831776108668,-1.76857305263,-1.98138120278,-0.216811087387,0.459945102344,1.33168698286,0.37868353214,-1.98138120278,-1.76857305263,-1.96572811113,0.845962256361,1.45278462908,-0.518724682778,1.28883529965,0.690374143779,0.0
prod_35,35.0,0.1696805099,-1.39656720381,-0.206898792319,0.340392184027,-1.59385900445,0.635226136483,-1.12743385957,-1.5522129245,0.340392184027,-0.206898792319,2.05983593319,1.25593642968,-2.01111205208,2.36971943005,0.506265945522,2.29083170156,0.0
prod_36,36.0,0.450950197782,-1.31301001204,-1.91201895327,-0.320387284697,-1.37386446227,-1.02633155014,-0.377267709671,-1.1903701604,-0.320387284697,-1.91201895327,0.57469398907,-1.84459458059,-1.53030049779,0.766639116662,0.0727280154953,-0.492240608922,1.0
prod_37,37.0,0.25788333751,-1.55234444372,-1.55601349102,-1.01195525548,0.108861732263,-0.0666781341622,0.480441923615,-0.26234799533,-1.01195525548,-1.55601349102,0.934869676235,0.725357913084,0.100696999224,0.751784189978,0.334570087168,-0.734912534367,1.0
prod_38,38.0,0.834519825052,-2.21645574692,-2.79509665648,0.841194073551,-2.05057401878,-0.411866816305,0.574575658149,-2.12673677351,0.841194073551,-2.79509665648,0.724955047509,0.231748658052,-3.37834780661,-0.0984105461969,-1.17937107366,-0.357465632115,3.0
prod_39,39.0,0.282085884035,0.688399655656,-0.145713484777,-2.56559820735,1.91266328684,0.256983837659,-0.85434932954,0.311338006981,-2.56559820735,-0.145713484777,0.461367650021,-1.23857833674,3.33565415766,1.15270241196,0.908058025951,1.8070484981,1.0
prod_40,40.0,0.383234202821,1.45242050857,-2.0565386112,-0.0115764969516,0.45260198021,-0.682258296785,-0.00321962197687,-1.11283191532,-0.0115764969516,-2.0565386112,1.31871704557,-0.442662917891,-0.843261585448,-0.343393388952,-0.177043653487,-0.818300015342,1.0
prod_41,41.0,0.825663897486,0.358141870108,-0.847998490614,2.18529518808,-1.70613869118,0.85150530417,0.663116175956,0.630449096933,2.18529518808,-0.847998490614,-0.601305546636,0.478106924949,-3.20835021955,-1.58329768299,-0.745498009256,1.07853776798,3.0
prod_42,42.0,0.508857182879,-0.0673036523679,0.927074960774,-1.68132011604,1.83444762934,0.0270207037749,-0.936145877007,0.00301090032127,-1.68132011604,0.927074960774,-1.14404896168,0.655819250077,3.36712029775,-0.277454448163,0.68243838852,0.489184292361,2.0
prod_43,43.0,0.811232103249,1.68720894077,2.05165752566,1.67001493818,0.0907837080511,-0.121228525394,1.2480172,0.408420135,1.67001493818,2.05165752566,-0.992340314588,-1.80369840298,-0.336530045821,-1.27368098815,-0.0862569246269,-2.19369693042,3.0
prod_44,44.0,0.397830765629,-0.445075697293,-1.36001402052,2.02972130086,1.12676261055,0.531541436741,1.40142530084,1.26368121462,2.02972130086,-1.36001402052,3.32160667677,1.24006502812,-2.4654473355,-0.731633781512,0.291404819561,1.33158075598,1.0
prod_45,45.0,0.79081768128,-1.24463429998,0.0437608946575,1.30330213327,-2.21761162267,0.828016033665,-0.0401739724546,-0.153237510513,1.30330213327,0.0437608946575,-1.53295837233,1.28242458392,-2.17777582366,-0.697147453873,0.126011163453,0.910161727851,3.0
prod_46,46.0,0.528714611007,0.678879354659,-0.623862626889,-2.27786725483,1.40382573358,-1.85493559926,0.569647261077,-0.511151489565,-2.27786725483,-0.623862626889,-1.96685909389,0.939762369971,3.233445135,-0.86442494508,-0.795105916248,0.388718836464,2.0
prod_47,47.0,0.307443409725,0.120166277325,-1.9753444682,-0.758649595557,-0.303708584845,-0.221370520688,-0.401895015762,2.27117290823,-0.758649595557,-1.9753444682,0.594806513141,1.77990279858,-0.462970682227,0.351746437803,0.0307589123108,-0.545908557995,1.0
prod_48,48.0,0.881507223422,-2.77996517032,0.0682762059724,1.38283926496,-2.28287507146,2.31950314432,2.09967616852,1.9370095036,1.38283926496,0.0682762059724,-1.62355906747,-1.7257728935,-2.25635159083,-0.777759030845,0.0829449580373,-1.35411924433,3.0
prod_49,49.0,0.713512619326,-0.764781236592,-1.6699480108,-1.89922502268,0.234280373871,-0.82858148932,-1.51637659663,0.762597075922,-1.89922502268,-1.6699480108,-1.8870430828,-1.19833815461,1.69802462811,-0.811483820621,0.42602965074,-0.116802158607,2.0
prod_50,50.0,0.0437907206033,0.128239007636,1.52887186277,-1.25903261522,3.12432508966,0.331692121778,-0.117618580677,1.68767955457,-1.25903261522,1.52887186277,-0.0656372226008,1.2251419575,3.7910247709,-0.45245921784,-0.76696817797,-0.55955605464,0.0
prod_51,51.0,0.775743820003,0.933236879823,0.0543433081905,0.195637038978,-2.99378681305,-0.0930250443124,1.09641351263,0.890118140052,0.195637038978,0.0543433081905,-2.00593325841,-1.34705582196,-1.59208511422,0.491663902299,-0.146465892319,-0.160895114594,3.0
prod_52,52.0,0.0357687410398,-0.331624183145,1.21258357041,-1.49603153913,-0.359841608966,0.206133076864,-1.41483018279,-0.115000796977,-1.49603153913,1.21258357041,1.72151585571,0.416671745675,1.0570101537,3.55005760361,-0.682590521301,2.25691040995,0.0
prod_53,53.0,0.791160438923,-0.00472581501736,-0.822959264585,0.965426100049,0.369196544195,0.680915158834,-0.361364348702,0.658158887539,0.965426100049,-0.822959264585,-1.7542125311,0.0185842224959,-0.428080747261,-2.91357359243,-0.533493393927,0.304013384069,3.0
prod_54,54.0,0.192804961308,0.907589276805,-1.33355140206,-1.30056804411,0.777337613552,0.41109599412,-1.22003359815,-0.262499303934,-1.30056804411,-1.33355140206,-2.5601854767,0.936096996144,1.85261212678,-2.0941793908,0.390028197243,0.906686027869,0.0
prod_55,55.0,0.80252750807,-0.540807455852,-0.0061490402765,0.359732218924,-1.81585024653,0.841683957472,-1.98396542207,-0.32850411896,0.359732218924,-0.0061490402765,-0.796868388002,-1.39718260862,-1.30775176594,0.391827623213,0.729868668523,-0.171979389904,3.0
prod_56,56.0,0.0500063664239,-0.765222319757,-0.968572943052,-1.88827790059,0.0152731438285,-2.33290821442,0.783511101283,-0.149856071891,-1.88827790059,-0.968572943052,-2.43326001371,-0.670805114922,1.9630826947,-0.728236262607,-0.00984329192561,1.20873472589,0.0
prod_57,57.0,0.124932631196,-1.15468290514,-0.624936397886,0.201032671101,1.68947977177,0.122920648289,0.312362264802,-0.013558918713,0.201032671101,-0.624936397886,-0.632380266477,-0.945220100028,0.886544833518,-2.23147765017,-0.632527264389,0.656864121744,0.0
prod_58,58.0,0.143418855161,-1.4074413893,1.23787046087,-1.15135558642,-1.81738426008,-1.1161237073,-0.499136528705,-1.78091915336,-1.15135558642,1.23787046087,2.32442959293,-0.0257493186976,-0.374146397247,4.79876574466,0.0371771306387,0.634387426369,0.0
prod_59,59.0,0.0416739144899,0.470783590614,-1.22685600802,-1.31454027453,-2.00325218125,0.509390079486,0.61271842958,-0.0430927614586,-1.31454027453,-1.22685600802,-0.317636228612,0.308747795823,-0.5705975019,1.76414296308,-0.436923739747,0.851564433911,0.0
prod_60,60.0,0.394214492625,0.0408872165664,-0.981525925422,-0.866229783822,-4.85119159893,-0.818112132893,1.02742242315,1.39937759791,-0.866229783822,-0.981525925422,3.53358529276,-0.29835286986,-3.83526014313,6.58671507995,1.41943930033,-0.577747382123,1.0
prod_61,61.0,0.399379831097,1.38447206654,-0.953134977714,-0.731011434411,-1.07470726864,1.00615512103,0.0160546659668,-0.92461558094,-0.731011434411,-0.953134977714,1.52806386302,-0.590250526671,-0.86733546435,2.14253298729,0.536630932348,-0.813299308019,1.0
prod_62,62.0,0.834040761768,-0.00232279609266,-2.24108541346,-0.238334898308,-0.0505341894033,-1.02657751563,0.679987958675,-0.604960598595,-0.238334898308,-2.24108541346,-1.83051714372,-0.0347255653643,-0.179310045637,-2.32101164208,0.132245914055,-0.0665207952504,3.0
prod_63,63.0,0.756703183603,-1.10278870765,-0.640680492621,1.48261995766,-0.662001936188,0.858145655797,0.878262237326,-0.360752175107,1.48261995766,-0.640680492621,-0.821189210361,-0.570310285902,-1.75673445018,-1.79379921384,0.800978581099,-0.954634927657,3.0
prod_64,64.0,0.975683165594,1.18095187077,-0.087048526066,2.51843276284,-0.0579880710979,-0.628269030656,0.761197015982,-1.60950382659,2.51843276284,-0.087048526066,-0.321117757566,-1.16393477647,-2.18520863489,-2.48357411557,-0.69057293846,-0.400052216494,3.0
prod_65,65.0,0.597950652744,-0.478037145883,0.900072495418,-0.169779722511,2.05159397811,0.745449377194,0.102562504064,1.96620526467,-0.169779722511,0.900072495418,0.222158896992,-1.33583520144,1.80158145745,-0.725478520771,-0.172880828786,0.219035480981,2.0
prod_66,66.0,0.0194986613671,0.529935580065,2.67221915487,-1.93279822968,1.0091873028,-0.75106534458,-0.136895321647,-0.492839035512,-1.93279822968,2.67221915487,1.10164007745,-0.479424787011,3.08482258105,3.19198731966,0.209253583521,0.87375318584,0.0
prod_67,67.0,0.983357601015,-0.689246176276,0.2520411679,1.63187104326,-1.21774494593,-0.678185453074,-1.11908178879,0.983151411935,1.63187104326,0.2520411679,-1.22634400038,-0.411883219545,-1.80283923335,-1.37807976798,0.938500062526,-0.418467222841,3.0
prod_68,68.0,0.830557274597,0.637673358338,1.60164519125,0.416662631202,0.101454747663,-0.700831199191,-0.469035910385,0.278446882995,0.416662631202,1.60164519125,-0.310134749404,1.19052531675,0.404620895586,0.131244454372,-1.20042014116,3.14626788402,3.0
prod_69,69.0,0.329588293891,1.63994549958,0.0879510960614,-4.44694954259,1.33439983621,0.632887712949,0.865569908511,-0.626771617766,-4.44694954259,0.0879510960614,-1.4150352139,-1.43599595575,5.2043100458,1.90162485281,-0.740295728096,-1.16762570813,1.0
prod_70,70.0,0.596531840711,1.1010823269,0.721795560226,-2.01113370037,0.335833882943,-0.863728284009,1.05569105274,0.709344203234,-2.01113370037,0.721795560226,-1.29455224405,1.22814810234,2.61841014969,0.894374634148,-0.288887604336,0.469584373596,2.0
prod_71,71.0,0.0658086741547,-0.943482687998,-0.29222461432,-0.348634289266,-0.819262568814,-1.93079932484,-1.65162988318,0.791814369756,-0.348634289266,-0.29222461432,-1.04584571164,-1.1308776074,-0.0643849003812,-0.0529456210569,-0.718686492804,-0.675031953025,0.0
prod_72,72.0,0.00225839399611,-0.838825403618,-0.454924219378,0.171293801329,-0.498327052855,0.677701155263,-0.623100866893,-0.272848792113,0.171293801329,-0.454924219378,-1.6644846059,2.15716216395,-0.196009590893,-1.31463463119,-1.29042801956,1.39937941762,0.0
prod_73,73.0,0.1983224675,-0.453643863618,-1.84788015246,-2.12797903043,0.266236951017,0.688848043502,-0.679732635079,1.04096370659,-2.12797903043,-1.84788015246,-2.59714027596,-0.628855853261,2.04768567342,-1.27640360006,0.666533520801,-1.90469206818,0.0
prod_74,74.0,0.460175724854,1.08730902403,-0.933091440392,-1.52063981899,0.930947546425,0.181785667438,-0.0979578745006,-2.06562242826,-1.52063981899,-0.933091440392,-0.848206583017,-0.461654839913,1.82718889003,-0.473698859479,0.0636313743172,-2.81375982668,1.0
prod_75,75.0,0.637758006889,0.60140278152,-2.2839695832,-1.64272367105,1.42043621536,0.720349546386,1.22875882628,0.127917500245,-1.64272367105,-2.2839695832,-1.76186183068,1.65519931275,1.99460256107,-2.12619388806,-0.923575732084,-1.12089206452,2.0
prod_76,76.0,0.347730385215,-0.64063741666,-1.3500500557,-0.743663523498,1.65497905787,-0.657419854335,-1.62243423836,-0.828492606612,-0.743663523498,-1.3500500557,1.27018591264,0.7760409051,0.883967408087,-0.256070629735,-0.125702451705,0.938757757504,1.0
prod_77,77.0,0.647876798151,-0.126454338817,1.80692000175,-1.25534335123,-1.01214561191,-0.71545531783,2.56900562365,0.636005882749,-1.25534335123,1.80692000175,1.23235099054,-0.128940870501,0.775161053439,3.7381084022,-0.051488142943,0.423607062423,2.0
prod_78,78.0,0.386577568949,2.2422756126,-0.895806940051,-0.946424628637,-0.954490554349,-0.250265518604,-1.18039077456,0.150474417535,-0.946424628637,-0.895806940051,1.1949853934,0.839578641139,-0.484493138963,2.01470037027,-0.046813102714,0.123579464566,1.0
prod_79,79.0,0.346930771815,-0.406964993998,-2.08261993793,1.03927293979,0.41365581208,-0.387354913044,-0.236793726006,-1.88188540496,1.03927293979,-2.08261993793,1.95574555221,0.305074838278,-1.97453574371,-0.762760714142,0.566382223317,0.767833060591,1.0
prod_80,80.0,0.510744511008,1.09967937663,1.94093378698,-2.15895211875,0.078475477859,-0.0552942119118,0.0472414658696,1.27667916547,-2.15895211875,1.94093378698,2.09167986027,0.436595581019,2.10639312332,4.47515948981,0.238470210135,-0.298822936734,2.0
prod_81,81.0,0.00699009208062,0.136199606497,-1.58978424988,-1.82287593549,-0.469879104479,0.289159768349,0.132120007083,-2.09587896656,-1.82287593549,-1.58978424988,-2.41106639415,0.25981484551,1.33738233226,-0.729051578441,0.963935331146,-0.565360690702,0.0
prod_82,82.0,0.782509986745,0.257548241841,-2.77095226261,-0.712777445855,-1.37272289622,1.01416268678,-0.303119645832,0.64899457213,-0.712777445855,-2.77095226261,-1.37415262577,-1.02084901385,-0.976644351391,-0.843277324751,1.26096335405,1.20242738449,3.0
prod_83,83.0,0.469791059613,-0.00486757923878,0.748403930012,-1.55725735723,-2.86446311692,1.78213789061,-1.47323007628,0.161561655463,-1.55725735723,0.748403930012,2.31160184823,-0.100835874119,-0.902370812763,5.6684967282,-0.103130390697,0.285119124279,1.0
prod_84,84.0,0.390058140145,0.535383653098,-1.01377404175,-0.0744908742538,0.849495328422,0.641080522423,0.819330858806,0.605835987658,-0.0744908742538,-1.01377404175,1.6049269079,-0.883066133027,-0.202089874972,0.175397327402,0.121956808632,-2.30358521939,1.0
prod_85,85.0,0.930998743978,-0.253211225336,-0.453133100528,1.62064165261,-1.34375345637,-1.51759070334,-0.515962583675,-1.43294730952,1.62064165261,-0.453133100528,-0.664006243176,-0.782799612312,-2.30377706182,-1.19684828188,0.458800765305,0.624689159521,3.0
prod_86,86.0,0.112663134404,-0.201782037978,-0.739353778356,-0.33299236283,-0.555249438381,0.0560985727209,0.127395443716,0.774162666428,-0.33299236283,-0.739353778356,-1.08790000615,-0.01238571917,-0.0620415824577,-0.521642706081,-0.577495017303,-0.933582312084,0.0
prod_87,87.0,0.406364265865,0.354602218723,0.125922829676,-2.06760764097,-1.30028362679,1.50261003086,1.43125265102,-0.361021001027,-2.06760764097,0.125922829676,0.324349886724,-0.466116085885,0.898797421117,3.10483860488,0.947699430526,-1.24926418597,1.0
prod_88,88.0,0.523154673203,0.509140623904,2.42721284342,-2.5550336089,-0.835625334577,-1.33850118479,-0.0990503913188,-2.22780615979,-2.5550336089,2.42721284342,3.24985106888,0.690760826058,1.70883373721,6.64858414316,1.13553076298,0.414525794862,2.0
prod_89,89.0,0.254573664148,1.32497288788,-1.60448848555,0.11516695518,1.30776005683,-0.0090186047346,0.994344949591,0.575472459447,0.11516695518,-1.60448848555,1.83276604009,0.0169679905957,-0.352210965571,-0.453160554154,1.58284203268,-0.778846350877,1.0
prod_90,90.0,0.918500708617,0.713654500174,1.49665948948,-1.26406720286,-1.1504809106,0.137758907126,0.36579957468,-0.730788557849,-1.26406720286,1.49665948948,-1.13319480305,0.173093697423,1.22650721568,1.84578849981,0.913243664314,-0.332227484715,3.0
prod_91,91.0,0.0853860821637,0.46450277608,0.967667827367,-1.40774386205,3.06924520596,0.456637649118,1.2514245858,0.590889574951,-1.40774386205,0.967667827367,0.319208680998,-0.409318161216,3.56209536119,-0.266452392139,-0.407003712691,1.27713437616,0.0
prod_92,92.0,0.478557074628,0.0607935570372,-0.802279994996,-2.53829284101,0.615534760954,-1.15060777396,-1.62242809623,-0.232468422682,-2.53829284101,-0.802279994996,-0.19226382687,0.379282424043,2.37510588563,1.23777058108,1.67241977702,-1.25229509601,1.0
prod_93,93.0,0.998069669496,0.11169630537,0.163715811689,1.11710187865,-0.744777418649,-2.10672220153,-1.66620477707,0.8486293031,1.11710187865,0.163715811689,-1.943649926,0.919013305695,-0.872423081697,-1.87365404005,0.232443858342,-0.75636006016,3.0
prod_94,94.0,0.0144030434332,0.787296771403,1.93952721433,-2.5851016124,2.99671898291,0.135773019836,-1.69274847581,0.643699981708,-2.5851016124,1.93952721433,-0.376404871735,1.2905577129,5.10919420735,0.783566247413,-0.577332048695,-0.0521458477609,0.0
prod_95,95.0,0.589374109528,0.888542129534,-0.672098835442,-2.15323308503,0.78211174056,0.533492045264,0.300935674877,1.43110099589,-2.15323308503,-0.672098835442,-1.74415410967,-0.204820834385,2.62943162476,-0.368910283099,-0.282483792734,-1.00295042038,2.0
prod_96,96.0,0.00462487055951,-0.121616447625,1.29124827558,-0.179741483377,-0.19991348669,-0.00361351474788,-0.693262999294,-0.583721417173,-0.179741483377,1.29124827558,2.06029471364,0.747597247392,-0.050808830907,2.57028370078,0.0544870116881,1.49174250373,0.0
prod_97,97.0,0.184986625529,-0.135137798114,2.84925589704,-2.36049930843,1.59236738636,0.0585475923,-1.09662541416,-2.06290268013,-2.36049930843,2.84925589704,0.519751599468,1.33337783144,4.07708747973,2.77909939465,1.22473875827,0.961475037559,0.0
prod_98,98.0,0.349765968353,-1.3876485749,-1.99882662369,-3.26294099778,-2.28376798302,-1.66556212442,0.89674907021,0.139213502502,-3.26294099778,-1.99882662369,-2.03244953964,-1.51713580584,1.12423249448,1.96675364763,0.549767154623,-2.69795330324,1.0
prod_99,99.0,0.780737704653,0.626187913735,0.902293314834,1.24137331227,-1.37438847422,-0.0645058033136,0.321532679098,-0.0992610891565,1.24137331227,0.902293314834,-1.4056381766,0.7926677448,-1.26643588137,-0.725073924587,-0.909275484143,1.08930430509,3.0
prod_100,100.0,0.333714339211,-0.281975385157,2.73600365322,-3.07540867127,-4.18254945185,-0.691385735578,-1.2290047908,-0.521254336963,-3.07540867127,2.73600365322,2.21341633601,0.692004220714,0.336402104953,8.91957204447,-0.00247925921691,-1.66079320033,1.0
prod_101,101.0,0.729427476585,-0.0794846179927,0.592017818772,-1.50262363638,-0.824628136011,0.0973303182536,1.65207870584,-0.354097540026,-1.50262363638,0.592017818772,1.66577332229,-1.05695851728,0.529682093218,3.53765741005,-0.669651789355,0.302761304912,2.0
prod_102,102.0,0.75892052407,1.71195780185,-1.47168895473,0.631168835019,-2.36615710614,0.291936450586,-2.2800358474,0.14956669807,0.631168835019,-1.47168895473,-0.511177094688,2.29916506784,-2.55444220398,0.0311472075291,1.49160765807,-0.104761773663,3.0
